InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536550,PRD1000,WHITE CERAMIC MUG,11,2024-06-16 09:48:00,27.36,10084,United Kingdom
536550,PRD1019,SILK SCARF,8,2024-06-16 09:48:00,17.66,10084,United Kingdom
536550,PRD1004,STRIPED COTTON TOTE,11,2024-06-16 09:48:00,27.29,10084,United Kingdom
536550,PRD1014,RETRO TIN SIGN,3,2024-06-16 09:48:00,3.41,10084,United Kingdom
536551,PRD1001,RED RETRO ALARM CLOCK,1,2024-04-21 14:07:00,3.61,10084,United Kingdom
536552,PRD1001,RED RETRO ALARM CLOCK,7,2024-06-25 10:04:00,3.61,10084,United Kingdom
536552,PRD1014,RETRO TIN SIGN,11,2024-06-25 10:04:00,3.41,10084,United Kingdom
536553,PRD1016,PAPER GIFT TAGS SET,2,2024-02-03 09:24:00,11.81,10084,United Kingdom
536554,PRD1015,LEATHER KEY FOB,10,2024-05-30 11:31:00,15.31,10085,United Kingdom
536555,PRD1015,LEATHER KEY FOB,8,2024-06-30 12:51:00,15.31,10085,United Kingdom
536555,PRD1017,HANGING DECORATION,5,2024-06-30 12:51:00,21.33,10085,United Kingdom
536555,PRD1006,METAL WALL CLOCK,5,2024-06-30 12:51:00,32.71,10085,United Kingdom
536555,PRD1008,KNITTED WOOL SCARF,3,2024-06-30 12:51:00,45.94,10085,United Kingdom
536555,PRD1004,STRIPED COTTON TOTE,3,2024-06-30 12:51:00,37.29,10085,United Kingdom
536556,PRD1013,CERAMIC PLANT POT,5,2024-03-31 15:42:00,42.45,10085,United Kingdom
536557,PRD1008,KNITTED WOOL SCARF,4,2024-08-18 14:13:00,45.94,10085,United Kingdom
536558,PRD1004,STRIPED COTTON TOTE,7,2024-08-30 17:28:00,37.29,10085,United Kingdom
536558,PRD1012,COTTON TEA TOWEL,6,2024-08-30 17:28:00,39.29,10085,United Kingdom
536558,PRD1023,EMBROIDERED CUSHION,2,2024-08-30 17:28:00,4.59,10085,United Kingdom
536558,PRD1015,LEATHER KEY FOB,3,2024-08-30 17:28:00,15.31,10085,United Kingdom
536559,PRD1023,EMBROIDERED CUSHION,10,2024-08-14 15:50:00,4.59,10085,United Kingdom
536559,PRD1005,PAPER PARTY BUNTING,11,2024-08-14 15:50:00,20.23,10085,United Kingdom
536560,PRD1019,SILK SCARF,3,2024-07-30 11:11:00,24.13,10085,United Kingdom
536561,PRD1015,LEATHER KEY FOB,3,2024-06-30 15:44:00,15.31,10085,United Kingdom
536561,PRD1009,WOODEN PHOTO FRAME,7,2024-06-30 15:44:00,44.22,10085,United Kingdom
536562,PRD1010,TIN STORAGE CANISTER,10,2024-09-09 13:53:00,22.08,10086,United Kingdom
536562,PRD1022,LACE DOILY SET,11,2024-09-09 13:53:00,33.46,10086,United Kingdom
536563,PRD1019,SILK SCARF,10,2024-08-18 16:33:00,25.35,10086,United Kingdom
536563,PRD1011,GLASS CANDLE HOLDER,3,2024-08-18 16:33:00,36.23,10086,United Kingdom
536563,PRD1004,STRIPED COTTON TOTE,11,2024-08-18 16:33:00,39.17,10086,United Kingdom
536563,PRD1020,ENAMEL MUG SET,6,2024-08-18 16:33:00,33.34,10086,United Kingdom
536563,PRD1000,WHITE CERAMIC MUG,11,2024-08-18 16:33:00,39.28,10086,United Kingdom
536564,PRD1002,VINTAGE WOODEN BOX,1,2024-12-01 11:53:00,21.1,10086,United Kingdom
536564,PRD1020,ENAMEL MUG SET,9,2024-12-01 11:53:00,33.34,10086,United Kingdom
536565,PRD1009,WOODEN PHOTO FRAME,9,2024-10-26 13:56:00,46.46,10086,United Kingdom
536565,PRD1012,COTTON TEA TOWEL,6,2024-10-26 13:56:00,41.28,10086,United Kingdom
536566,PRD1016,PAPER GIFT TAGS SET,10,2024-10-19 12:06:00,16.95,10086,United Kingdom
536566,PRD1020,ENAMEL MUG SET,6,2024-10-19 12:06:00,33.34,10086,United Kingdom
536567,PRD1010,TIN STORAGE CANISTER,8,2024-08-18 11:45:00,22.08,10086,United Kingdom
536567,PRD1016,PAPER GIFT TAGS SET,1,2024-08-18 11:45:00,16.95,10086,United Kingdom
536567,PRD1000,WHITE CERAMIC MUG,1,2024-08-18 11:45:00,39.28,10086,United Kingdom
536567,PRD1023,EMBROIDERED CUSHION,6,2024-08-18 11:45:00,4.82,10086,United Kingdom
536568,PRD1011,GLASS CANDLE HOLDER,7,2024-11-11 10:13:00,36.23,10086,United Kingdom
536568,PRD1023,EMBROIDERED CUSHION,6,2024-11-11 10:13:00,4.82,10086,United Kingdom
536569,PRD1003,BLUE GLASS VASE,3,2024-10-27 13:34:00,17.76,10086,United Kingdom
536570,PRD1010,TIN STORAGE CANISTER,7,2024-11-08 16:49:00,22.08,10086,United Kingdom
536571,PRD1005,PAPER PARTY BUNTING,11,2024-11-23 11:27:00,21.26,10086,United Kingdom
536571,PRD1008,KNITTED WOOL SCARF,10,2024-11-23 11:27:00,48.27,10086,United Kingdom
536572,PRD1015,LEATHER KEY FOB,11,2024-08-22 09:14:00,16.08,10086,United Kingdom
536572,PRD1002,VINTAGE WOODEN BOX,7,2024-08-22 09:14:00,21.1,10086,United Kingdom
536572,PRD1010,TIN STORAGE CANISTER,5,2024-08-22 09:14:00,22.08,10086,United Kingdom
536572,PRD1021,WOODEN TOY TRAIN,10,2024-08-22 09:14:00,25.42,10086,United Kingdom
536573,PRD1007,SMALL GLASS JAR,1,2024-06-28 13:51:00,14.01,10087,Netherlands
536573,PRD1011,GLASS CANDLE HOLDER,9,2024-06-28 13:51:00,16.68,10087,Netherlands
536573,PRD1010,TIN STORAGE CANISTER,1,2024-06-28 13:51:00,10.16,10087,Netherlands
536574,PRD1004,STRIPED COTTON TOTE,1,2024-06-23 09:08:00,18.03,10087,Netherlands
536574,PRD1014,RETRO TIN SIGN,8,2024-06-23 09:08:00,2.26,10087,Netherlands
536574,PRD1015,LEATHER KEY FOB,1,2024-06-23 09:08:00,7.4,10087,Netherlands
536574,PRD1016,PAPER GIFT TAGS SET,7,2024-06-23 09:08:00,7.8,10087,Netherlands
536575,PRD1010,TIN STORAGE CANISTER,11,2024-03-25 17:23:00,10.16,10087,Netherlands
536575,PRD1002,VINTAGE WOODEN BOX,8,2024-03-25 17:23:00,9.71,10087,Netherlands
536575,PRD1013,CERAMIC PLANT POT,2,2024-03-25 17:23:00,20.53,10087,Netherlands
536575,PRD1014,RETRO TIN SIGN,6,2024-03-25 17:23:00,2.26,10087,Netherlands
536575,PRD1005,PAPER PARTY BUNTING,2,2024-03-25 17:23:00,9.78,10087,Netherlands
536576,PRD1010,TIN STORAGE CANISTER,10,2024-04-16 08:33:00,10.16,10087,Netherlands
536576,PRD1012,COTTON TEA TOWEL,11,2024-04-16 08:33:00,19.0,10087,Netherlands
536576,PRD1002,VINTAGE WOODEN BOX,9,2024-04-16 08:33:00,9.71,10087,Netherlands
536576,PRD1018,FELT CHRISTMAS STOCKING,4,2024-04-16 08:33:00,4.48,10087,Netherlands
536576,PRD1004,STRIPED COTTON TOTE,2,2024-04-16 08:33:00,18.03,10087,Netherlands
536577,PRD1000,WHITE CERAMIC MUG,10,2024-02-25 17:37:00,22.48,10088,United Kingdom
536577,PRD1004,STRIPED COTTON TOTE,6,2024-02-25 17:37:00,22.42,10088,United Kingdom
536577,PRD1001,RED RETRO ALARM CLOCK,10,2024-02-25 17:37:00,2.97,10088,United Kingdom
536578,PRD1008,KNITTED WOOL SCARF,2,2024-02-13 11:05:00,27.62,10088,United Kingdom
536578,PRD1018,FELT CHRISTMAS STOCKING,8,2024-02-13 11:05:00,5.57,10088,United Kingdom
536579,PRD1010,TIN STORAGE CANISTER,6,2024-05-24 11:37:00,12.63,10088,United Kingdom
536579,PRD1015,LEATHER KEY FOB,8,2024-05-24 11:37:00,9.2,10088,United Kingdom
536579,PRD1013,CERAMIC PLANT POT,11,2024-05-24 11:37:00,25.52,10088,United Kingdom
536580,PRD1021,WOODEN TOY TRAIN,4,2024-02-18 16:03:00,14.55,10088,United Kingdom
536580,PRD1007,SMALL GLASS JAR,4,2024-02-18 16:03:00,17.42,10088,United Kingdom
536580,PRD1017,HANGING DECORATION,11,2024-02-18 16:03:00,12.82,10088,United Kingdom
536580,PRD1010,TIN STORAGE CANISTER,9,2024-02-18 16:03:00,12.63,10088,United Kingdom
536581,PRD1007,SMALL GLASS JAR,6,2024-10-19 14:55:00,33.99,10089,United Kingdom
536582,PRD1000,WHITE CERAMIC MUG,6,2024-11-03 14:40:00,43.86,10089,United Kingdom
536583,PRD1017,HANGING DECORATION,11,2024-11-14 15:20:00,25.02,10089,United Kingdom
536583,PRD1023,EMBROIDERED CUSHION,10,2024-11-14 15:20:00,5.38,10089,United Kingdom
536583,PRD1008,KNITTED WOOL SCARF,6,2024-11-14 15:20:00,53.89,10089,United Kingdom
536584,PRD1006,METAL WALL CLOCK,8,2024-08-21 13:57:00,38.36,10089,United Kingdom
536585,PRD1003,BLUE GLASS VASE,5,2024-10-04 17:53:00,19.83,10089,United Kingdom
536585,PRD1010,TIN STORAGE CANISTER,1,2024-10-04 17:53:00,24.65,10089,United Kingdom
536585,PRD1020,ENAMEL MUG SET,4,2024-10-04 17:53:00,37.22,10089,United Kingdom
536586,PRD1020,ENAMEL MUG SET,9,2024-09-30 08:27:00,37.22,10089,United Kingdom
536587,PRD1003,BLUE GLASS VASE,3,2024-10-21 16:12:00,19.83,10089,United Kingdom
536587,PRD1017,HANGING DECORATION,5,2024-10-21 16:12:00,25.02,10089,United Kingdom
536587,PRD1010,TIN STORAGE CANISTER,10,2024-10-21 16:12:00,24.65,10089,United Kingdom
536588,PRD1001,RED RETRO ALARM CLOCK,10,2024-08-11 17:44:00,5.79,10089,United Kingdom
536588,PRD1015,LEATHER KEY FOB,6,2024-08-11 17:44:00,17.96,10089,United Kingdom
536588,PRD1017,HANGING DECORATION,9,2024-08-11 17:44:00,25.02,10089,United Kingdom
536588,PRD1009,WOODEN PHOTO FRAME,11,2024-08-11 17:44:00,51.87,10089,United Kingdom
536588,PRD1008,KNITTED WOOL SCARF,7,2024-08-11 17:44:00,53.89,10089,United Kingdom
536589,PRD1000,WHITE CERAMIC MUG,6,2024-10-08 17:03:00,42.79,10090,Portugal
536589,PRD1018,FELT CHRISTMAS STOCKING,1,2024-10-08 17:03:00,10.6,10090,Portugal
536589,PRD1007,SMALL GLASS JAR,3,2024-10-08 17:03:00,33.16,10090,Portugal
536590,PRD1004,STRIPED COTTON TOTE,6,2024-11-15 11:28:00,42.67,10090,Portugal
536591,PRD1019,SILK SCARF,10,2024-09-05 12:45:00,27.62,10090,Portugal
536591,PRD1015,LEATHER KEY FOB,1,2024-09-05 12:45:00,17.52,10090,Portugal
536592,PRD1013,CERAMIC PLANT POT,10,2024-10-26 17:09:00,48.59,10090,Portugal
536593,PRD1017,HANGING DECORATION,8,2024-08-11 14:10:00,24.41,10090,Portugal
536593,PRD1003,BLUE GLASS VASE,9,2024-08-11 14:10:00,19.35,10090,Portugal
536593,PRD1016,PAPER GIFT TAGS SET,10,2024-08-11 14:10:00,18.46,10090,Portugal
536594,PRD1019,SILK SCARF,5,2024-10-20 10:24:00,27.62,10090,Portugal
536594,PRD1015,LEATHER KEY FOB,11,2024-10-20 10:24:00,17.52,10090,Portugal
536594,PRD1018,FELT CHRISTMAS STOCKING,1,2024-10-20 10:24:00,10.6,10090,Portugal
536595,PRD1001,RED RETRO ALARM CLOCK,3,2024-08-15 15:05:00,5.65,10090,Portugal
536595,PRD1013,CERAMIC PLANT POT,2,2024-08-15 15:05:00,48.59,10090,Portugal
536595,PRD1021,WOODEN TOY TRAIN,2,2024-08-15 15:05:00,27.69,10090,Portugal
536595,PRD1016,PAPER GIFT TAGS SET,1,2024-08-15 15:05:00,18.46,10090,Portugal
536595,PRD1000,WHITE CERAMIC MUG,6,2024-08-15 15:05:00,42.79,10090,Portugal
536596,PRD1011,GLASS CANDLE HOLDER,8,2024-11-06 09:50:00,42.91,10091,Netherlands
536596,PRD1001,RED RETRO ALARM CLOCK,11,2024-11-06 09:50:00,6.14,10091,Netherlands
536596,PRD1018,FELT CHRISTMAS STOCKING,3,2024-11-06 09:50:00,11.53,10091,Netherlands
536597,PRD1000,WHITE CERAMIC MUG,10,2024-09-05 10:29:00,46.53,10091,Netherlands
536597,PRD1006,METAL WALL CLOCK,6,2024-09-05 10:29:00,40.7,10091,Netherlands
536597,PRD1013,CERAMIC PLANT POT,8,2024-09-05 10:29:00,52.83,10091,Netherlands
536598,PRD1014,RETRO TIN SIGN,4,2024-09-17 12:25:00,5.8,10091,Netherlands
536598,PRD1003,BLUE GLASS VASE,5,2024-09-17 12:25:00,21.04,10091,Netherlands
536599,PRD1001,RED RETRO ALARM CLOCK,5,2024-09-02 12:58:00,6.14,10091,Netherlands
536600,PRD1005,PAPER PARTY BUNTING,8,2024-09-23 08:22:00,25.18,10091,Netherlands
536601,PRD1005,PAPER PARTY BUNTING,9,2024-09-01 14:08:00,25.18,10091,Netherlands
536601,PRD1010,TIN STORAGE CANISTER,1,2024-09-01 14:08:00,26.15,10091,Netherlands
536601,PRD1013,CERAMIC PLANT POT,3,2024-09-01 14:08:00,52.83,10091,Netherlands
536601,PRD1019,SILK SCARF,10,2024-09-01 14:08:00,30.03,10091,Netherlands
536601,PRD1011,GLASS CANDLE HOLDER,8,2024-09-01 14:08:00,42.91,10091,Netherlands
536602,PRD1017,HANGING DECORATION,1,2024-10-29 09:01:00,26.55,10091,Netherlands
536602,PRD1005,PAPER PARTY BUNTING,6,2024-10-29 09:01:00,25.18,10091,Netherlands
536602,PRD1009,WOODEN PHOTO FRAME,10,2024-10-29 09:01:00,55.03,10091,Netherlands
536602,PRD1003,BLUE GLASS VASE,10,2024-10-29 09:01:00,21.04,10091,Netherlands
536602,PRD1011,GLASS CANDLE HOLDER,10,2024-10-29 09:01:00,42.91,10091,Netherlands
536603,PRD1013,CERAMIC PLANT POT,4,2024-10-05 10:44:00,52.83,10091,Netherlands
536603,PRD1021,WOODEN TOY TRAIN,3,2024-10-05 10:44:00,30.11,10091,Netherlands
536604,PRD1017,HANGING DECORATION,2,2024-06-13 15:50:00,23.61,10092,Germany
536604,PRD1001,RED RETRO ALARM CLOCK,7,2024-06-13 15:50:00,5.46,10092,Germany
536604,PRD1021,WOODEN TOY TRAIN,9,2024-06-13 15:50:00,26.78,10092,Germany
536604,PRD1022,LACE DOILY SET,5,2024-06-13 15:50:00,35.25,10092,Germany
536605,PRD1011,GLASS CANDLE HOLDER,1,2024-08-30 09:38:00,38.17,10092,Germany
536605,PRD1003,BLUE GLASS VASE,10,2024-08-30 09:38:00,18.71,10092,Germany
536606,PRD1009,WOODEN PHOTO FRAME,7,2024-06-27 17:43:00,48.94,10092,Germany
536606,PRD1017,HANGING DECORATION,11,2024-06-27 17:43:00,23.61,10092,Germany
536606,PRD1006,METAL WALL CLOCK,7,2024-06-27 17:43:00,36.2,10092,Germany
536606,PRD1020,ENAMEL MUG SET,10,2024-06-27 17:43:00,35.13,10092,Germany
536607,PRD1016,PAPER GIFT TAGS SET,10,2024-09-02 08:46:00,17.86,10092,Germany
536608,PRD1004,STRIPED COTTON TOTE,5,2024-06-30 12:35:00,41.27,10092,Germany
536609,PRD1000,WHITE CERAMIC MUG,6,2024-06-10 17:02:00,41.39,10092,Germany
536609,PRD1011,GLASS CANDLE HOLDER,4,2024-06-10 17:02:00,38.17,10092,Germany
536609,PRD1013,CERAMIC PLANT POT,11,2024-06-10 17:02:00,46.99,10092,Germany
536609,PRD1006,METAL WALL CLOCK,4,2024-06-10 17:02:00,36.2,10092,Germany
536610,PRD1000,WHITE CERAMIC MUG,5,2024-01-21 16:03:00,25.41,10093,United Kingdom
536610,PRD1014,RETRO TIN SIGN,9,2024-01-21 16:03:00,3.17,10093,United Kingdom
536611,PRD1000,WHITE CERAMIC MUG,7,2024-06-13 14:51:00,25.41,10093,United Kingdom
536611,PRD1008,KNITTED WOOL SCARF,4,2024-06-13 14:51:00,31.23,10093,United Kingdom
536612,PRD1004,STRIPED COTTON TOTE,9,2024-04-19 12:25:00,25.34,10093,United Kingdom
536612,PRD1012,COTTON TEA TOWEL,2,2024-04-19 12:25:00,26.71,10093,United Kingdom
536612,PRD1022,LACE DOILY SET,2,2024-04-19 12:25:00,21.65,10093,United Kingdom
536613,PRD1000,WHITE CERAMIC MUG,11,2024-02-07 09:13:00,21.05,10094,United Kingdom
536613,PRD1023,EMBROIDERED CUSHION,11,2024-02-07 09:13:00,2.58,10094,United Kingdom
536614,PRD1021,WOODEN TOY TRAIN,3,2024-03-25 12:14:00,13.62,10094,United Kingdom
536614,PRD1014,RETRO TIN SIGN,4,2024-03-25 12:14:00,2.62,10094,United Kingdom
536614,PRD1008,KNITTED WOOL SCARF,1,2024-03-25 12:14:00,25.86,10094,United Kingdom
536614,PRD1011,GLASS CANDLE HOLDER,6,2024-03-25 12:14:00,19.41,10094,United Kingdom
536614,PRD1009,WOODEN PHOTO FRAME,11,2024-03-25 12:14:00,24.89,10094,United Kingdom
536615,PRD1003,BLUE GLASS VASE,8,2024-02-28 12:25:00,9.52,10094,United Kingdom
536615,PRD1023,EMBROIDERED CUSHION,4,2024-02-28 12:25:00,2.58,10094,United Kingdom
536615,PRD1002,VINTAGE WOODEN BOX,7,2024-02-28 12:25:00,11.31,10094,United Kingdom
536615,PRD1022,LACE DOILY SET,4,2024-02-28 12:25:00,17.93,10094,United Kingdom
536616,PRD1020,ENAMEL MUG SET,6,2024-02-20 17:49:00,17.86,10094,United Kingdom
536616,PRD1019,SILK SCARF,6,2024-02-20 17:49:00,13.58,10094,United Kingdom
536617,PRD1006,METAL WALL CLOCK,6,2024-04-05 10:57:00,27.11,10095,France
536617,PRD1009,WOODEN PHOTO FRAME,5,2024-04-05 10:57:00,36.65,10095,France
536617,PRD1001,RED RETRO ALARM CLOCK,10,2024-04-05 10:57:00,4.09,10095,France
536617,PRD1018,FELT CHRISTMAS STOCKING,6,2024-04-05 10:57:00,7.68,10095,France
536617,PRD1007,SMALL GLASS JAR,3,2024-04-05 10:57:00,24.02,10095,France
536618,PRD1006,METAL WALL CLOCK,5,2024-06-06 10:09:00,27.11,10095,France
536618,PRD1010,TIN STORAGE CANISTER,8,2024-06-06 10:09:00,17.42,10095,France
536618,PRD1002,VINTAGE WOODEN BOX,11,2024-06-06 10:09:00,16.65,10095,France
536618,PRD1011,GLASS CANDLE HOLDER,5,2024-06-06 10:09:00,28.58,10095,France
536618,PRD1009,WOODEN PHOTO FRAME,6,2024-06-06 10:09:00,36.65,10095,France
536619,PRD1014,RETRO TIN SIGN,6,2024-02-02 13:23:00,3.87,10095,France
536619,PRD1022,LACE DOILY SET,1,2024-02-02 13:23:00,26.4,10095,France
536619,PRD1023,EMBROIDERED CUSHION,9,2024-02-02 13:23:00,3.8,10095,France
536619,PRD1013,CERAMIC PLANT POT,8,2024-02-02 13:23:00,35.19,10095,France
536619,PRD1008,KNITTED WOOL SCARF,10,2024-02-02 13:23:00,38.08,10095,France
536620,PRD1006,METAL WALL CLOCK,11,2024-11-27 13:51:00,74.39,10096,Portugal
536621,PRD1021,WOODEN TOY TRAIN,5,2024-10-04 15:55:00,55.03,10096,Portugal
536621,PRD1020,ENAMEL MUG SET,2,2024-10-04 15:55:00,72.18,10096,Portugal
536621,PRD1012,COTTON TEA TOWEL,10,2024-10-04 15:55:00,89.38,10096,Portugal
536621,PRD1015,LEATHER KEY FOB,11,2024-10-04 15:55:00,34.82,10096,Portugal
536621,PRD1010,TIN STORAGE CANISTER,8,2024-10-04 15:55:00,47.8,10096,Portugal
536622,PRD1001,RED RETRO ALARM CLOCK,7,2024-10-16 10:13:00,11.23,10096,Portugal
536622,PRD1019,SILK SCARF,4,2024-10-16 10:13:00,54.89,10096,Portugal
536623,PRD1014,RETRO TIN SIGN,1,2024-11-03 17:26:00,10.61,10096,Portugal
536624,PRD1016,PAPER GIFT TAGS SET,1,2024-10-06 16:21:00,36.7,10096,Portugal
536624,PRD1012,COTTON TEA TOWEL,3,2024-10-06 16:21:00,89.38,10096,Portugal
536625,PRD1009,WOODEN PHOTO FRAME,5,2024-11-29 09:37:00,100.58,10096,Portugal
536625,PRD1017,HANGING DECORATION,10,2024-11-29 09:37:00,48.52,10096,Portugal
536625,PRD1010,TIN STORAGE CANISTER,4,2024-11-29 09:37:00,47.8,10096,Portugal
536626,PRD1022,LACE DOILY SET,6,2024-10-08 11:42:00,72.44,10096,Portugal
536626,PRD1007,SMALL GLASS JAR,3,2024-10-08 11:42:00,65.9,10096,Portugal
536627,PRD1022,LACE DOILY SET,10,2024-11-22 09:52:00,72.44,10096,Portugal
536627,PRD1008,KNITTED WOOL SCARF,4,2024-11-22 09:52:00,104.5,10096,Portugal
536628,PRD1017,HANGING DECORATION,9,2024-11-27 09:15:00,48.52,10096,Portugal
536628,PRD1005,PAPER PARTY BUNTING,6,2024-11-27 09:15:00,46.02,10096,Portugal
536628,PRD1006,METAL WALL CLOCK,3,2024-11-27 09:15:00,74.39,10096,Portugal
536629,PRD1005,PAPER PARTY BUNTING,8,2024-10-09 13:46:00,46.02,10096,Portugal
536629,PRD1022,LACE DOILY SET,1,2024-10-09 13:46:00,72.44,10096,Portugal
536629,PRD1002,VINTAGE WOODEN BOX,2,2024-10-09 13:46:00,45.69,10096,Portugal
536629,PRD1004,STRIPED COTTON TOTE,8,2024-10-09 13:46:00,84.81,10096,Portugal
536630,PRD1009,WOODEN PHOTO FRAME,11,2024-11-03 15:21:00,100.58,10096,Portugal
536630,PRD1000,WHITE CERAMIC MUG,8,2024-11-03 15:21:00,85.05,10096,Portugal
536631,PRD1019,SILK SCARF,7,2024-10-05 11:27:00,54.89,10096,Portugal
536631,PRD1006,METAL WALL CLOCK,7,2024-10-05 11:27:00,74.39,10096,Portugal
536631,PRD1016,PAPER GIFT TAGS SET,1,2024-10-05 11:27:00,36.7,10096,Portugal
536631,PRD1017,HANGING DECORATION,10,2024-10-05 11:27:00,48.52,10096,Portugal
536631,PRD1013,CERAMIC PLANT POT,9,2024-10-05 11:27:00,96.56,10096,Portugal
536632,PRD1003,BLUE GLASS VASE,4,2024-10-08 13:29:00,38.46,10096,Portugal
536632,PRD1013,CERAMIC PLANT POT,4,2024-10-08 13:29:00,96.56,10096,Portugal
536633,PRD1001,RED RETRO ALARM CLOCK,8,2024-10-10 17:20:00,11.23,10096,Portugal
536633,PRD1009,WOODEN PHOTO FRAME,5,2024-10-10 17:20:00,100.58,10096,Portugal
536633,PRD1018,FELT CHRISTMAS STOCKING,7,2024-10-10 17:20:00,21.07,10096,Portugal
536633,PRD1011,GLASS CANDLE HOLDER,7,2024-10-10 17:20:00,78.44,10096,Portugal
536634,PRD1013,CERAMIC PLANT POT,7,2024-11-24 14:21:00,96.56,10096,Portugal
536634,PRD1011,GLASS CANDLE HOLDER,8,2024-11-24 14:21:00,78.44,10096,Portugal
536634,PRD1001,RED RETRO ALARM CLOCK,5,2024-11-24 14:21:00,11.23,10096,Portugal
536634,PRD1019,SILK SCARF,6,2024-11-24 14:21:00,54.89,10096,Portugal
536635,PRD1011,GLASS CANDLE HOLDER,8,2024-11-05 09:29:00,78.44,10096,Portugal
536635,PRD1010,TIN STORAGE CANISTER,9,2024-11-05 09:29:00,47.8,10096,Portugal
536635,PRD1020,ENAMEL MUG SET,11,2024-11-05 09:29:00,72.18,10096,Portugal
536635,PRD1004,STRIPED COTTON TOTE,8,2024-11-05 09:29:00,84.81,10096,Portugal
536636,PRD1022,LACE DOILY SET,11,2024-10-20 09:11:00,72.44,10096,Portugal
536636,PRD1009,WOODEN PHOTO FRAME,2,2024-10-20 09:11:00,100.58,10096,Portugal
536636,PRD1019,SILK SCARF,5,2024-10-20 09:11:00,54.89,10096,Portugal
536636,PRD1006,METAL WALL CLOCK,7,2024-10-20 09:11:00,74.39,10096,Portugal
536636,PRD1010,TIN STORAGE CANISTER,9,2024-10-20 09:11:00,47.8,10096,Portugal
536637,PRD1023,EMBROIDERED CUSHION,11,2024-11-20 10:32:00,10.44,10096,Portugal
536638,PRD1012,COTTON TEA TOWEL,5,2024-10-28 15:03:00,89.38,10096,Portugal
536638,PRD1019,SILK SCARF,10,2024-10-28 15:03:00,54.89,10096,Portugal
536638,PRD1000,WHITE CERAMIC MUG,8,2024-10-28 15:03:00,85.05,10096,Portugal
536639,PRD1002,VINTAGE WOODEN BOX,4,2024-09-25 11:42:00,20.3,10097,United Kingdom
536640,PRD1020,ENAMEL MUG SET,4,2024-11-10 15:13:00,32.07,10097,United Kingdom
536640,PRD1006,METAL WALL CLOCK,5,2024-11-10 15:13:00,33.05,10097,United Kingdom
536640,PRD1004,STRIPED COTTON TOTE,11,2024-11-10 15:13:00,37.68,10097,United Kingdom
536640,PRD1019,SILK SCARF,5,2024-11-10 15:13:00,24.39,10097,United Kingdom
536641,PRD1018,FELT CHRISTMAS STOCKING,1,2024-11-08 13:02:00,9.36,10097,United Kingdom
536642,PRD1021,WOODEN TOY TRAIN,4,2024-11-13 10:39:00,24.45,10097,United Kingdom
536642,PRD1018,FELT CHRISTMAS STOCKING,1,2024-11-13 10:39:00,9.36,10097,United Kingdom
536643,PRD1023,EMBROIDERED CUSHION,5,2024-11-18 17:16:00,4.64,10097,United Kingdom
536644,PRD1015,LEATHER KEY FOB,4,2024-09-05 15:18:00,15.47,10097,United Kingdom
536644,PRD1009,WOODEN PHOTO FRAME,8,2024-09-05 15:18:00,44.68,10097,United Kingdom
536644,PRD1004,STRIPED COTTON TOTE,1,2024-09-05 15:18:00,37.68,10097,United Kingdom
536644,PRD1021,WOODEN TOY TRAIN,3,2024-09-05 15:18:00,24.45,10097,United Kingdom
536645,PRD1022,LACE DOILY SET,6,2024-08-22 13:02:00,35.44,10098,United Kingdom
536645,PRD1005,PAPER PARTY BUNTING,6,2024-08-22 13:02:00,22.51,10098,United Kingdom
536645,PRD1010,TIN STORAGE CANISTER,4,2024-08-22 13:02:00,23.39,10098,United Kingdom
536645,PRD1009,WOODEN PHOTO FRAME,10,2024-08-22 13:02:00,49.2,10098,United Kingdom
536646,PRD1010,TIN STORAGE CANISTER,11,2024-11-23 10:39:00,23.39,10098,United Kingdom
536646,PRD1004,STRIPED COTTON TOTE,10,2024-11-23 10:39:00,41.49,10098,United Kingdom
536646,PRD1015,LEATHER KEY FOB,7,2024-11-23 10:39:00,17.03,10098,United Kingdom
536646,PRD1012,COTTON TEA TOWEL,6,2024-11-23 10:39:00,43.72,10098,United Kingdom
536646,PRD1008,KNITTED WOOL SCARF,6,2024-11-23 10:39:00,51.12,10098,United Kingdom
536647,PRD1008,KNITTED WOOL SCARF,5,2024-08-20 13:17:00,51.12,10098,United Kingdom
536647,PRD1019,SILK SCARF,9,2024-08-20 13:17:00,26.85,10098,United Kingdom
536647,PRD1006,METAL WALL CLOCK,6,2024-08-20 13:17:00,36.39,10098,United Kingdom
536647,PRD1000,WHITE CERAMIC MUG,11,2024-08-20 13:17:00,41.61,10098,United Kingdom
536647,PRD1005,PAPER PARTY BUNTING,1,2024-08-20 13:17:00,22.51,10098,United Kingdom
536648,PRD1010,TIN STORAGE CANISTER,11,2024-10-06 12:47:00,23.39,10098,United Kingdom
536649,PRD1011,GLASS CANDLE HOLDER,1,2024-10-21 11:50:00,38.37,10098,United Kingdom
536650,PRD1005,PAPER PARTY BUNTING,1,2024-08-16 16:42:00,22.51,10098,United Kingdom
536650,PRD1002,VINTAGE WOODEN BOX,7,2024-08-16 16:42:00,22.35,10098,United Kingdom
536650,PRD1006,METAL WALL CLOCK,7,2024-08-16 16:42:00,36.39,10098,United Kingdom
536651,PRD1023,EMBROIDERED CUSHION,10,2024-08-29 11:40:00,5.11,10098,United Kingdom
